site_code,TIME,TEMP,PSAL,Press_ATM,xCO2EQ_PPM,xCO2ATM_PPM,fCO2SW_UATM,DfCO2,DOX1,TIME_quality_control,TEMP_quality_control,PSAL_quality_control,Press_ATM_quality_control,xCO2EQ_PPM_quality_control,xCO2ATM_PPM_quality_control,fCO2SW_UATM_quality_control,DfCO2_quality_control,DOX1_quality_control
GBRWIS,2017-12-26T16:00:00Z,26.6492,35.5658,101.09,446.9868,406.9307,429.4839,38.5458,208.1952,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T18:00:00Z,26.6368,35.5718,100.9176,446.0948,406.2426,427.8833,38.2932,208.7012,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T20:00:00Z,26.6038,35.5706,101.1,466.1807,406.0343,448.0132,57.801,201.2538,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-26T22:00:00Z,26.6056,35.5748,101.24,475.5639,407.5629,457.6822,65.4905,194.2871,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T00:00:00Z,26.8661,35.5799,101.2141,476.0134,406.1482,457.7513,67.1693,199.002,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T02:00:00Z,26.9749,35.5811,101.1186,456.8755,404.8988,438.8213,49.9051,210.8994,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T04:00:00Z,27.0064,35.5797,101.0279,448.7917,405.8346,430.6296,41.2518,214.2854,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T06:00:00Z,26.9123,35.5737,101,447.1174,406.1595,428.9839,39.2633,215.0129,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T08:00:00Z,26.7268,35.5677,101.0559,445.3756,405.4921,427.7193,38.2462,215.2393,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T10:00:00Z,27.4129,35.6137,101.1297,421.8869,406.1254,404.8907,15.0653,226.4797,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T12:00:00Z,27.0787,35.5918,101.1624,431.7166,406.0865,414.753,24.5477,219.3661,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T14:00:00Z,26.8729,35.5779,101.1393,444.5763,405.9799,427.188,37.1114,211.0093,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T16:00:00Z,26.6949,35.5733,101.06,448.7402,406.1268,430.9966,40.9229,208.248,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T18:00:00Z,26.6096,35.5608,101.1,447.037,406.1097,429.6104,39.3341,208.1785,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T20:00:00Z,26.6798,35.5724,101.2193,451.8561,405.4001,434.7088,44.7011,208.5589,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-27T22:00:00Z,26.7106,35.5724,101.36,460.8429,405.6975,443.9627,53.1323,205.0521,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T00:00:00Z,27.2756,35.5935,101.3686,471.3329,405.3121,453.58,63.4919,205.8484,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T02:00:00Z,26.9631,35.5811,101.291,472.3838,405.557,454.5266,64.2189,210.2564,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T04:00:00Z,27.1346,35.5922,101.1812,468.8327,405.0235,450.4448,61.281,207.1996,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T06:00:00Z,27.0548,35.5922,101.0972,456.5893,405.2073,438.3783,49.3634,212.1711,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T08:00:00Z,26.9332,35.5773,101.25,439.9654,405.4813,423.1827,33.1709,219.5105,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T10:00:00Z,26.798,35.5731,101.3134,448.5578,405.2009,431.846,41.691,210.8118,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T12:00:00Z,26.8613,35.5839,101.3597,452.9306,406.3027,436.2049,44.9085,204.0374,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T14:00:00Z,26.9788,35.5908,101.2583,447.5919,406.828,430.5143,39.2237,208.2306,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T16:00:00Z,26.9218,35.5945,101.209,447.8651,405.675,430.611,40.606,207.3652,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T18:00:00Z,26.7147,35.5673,101.17,446.4834,406.1894,429.2936,38.7459,208.3135,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T20:00:00Z,26.6923,35.5707,101.2781,447.432,405.6856,430.6996,40.1978,207.7733,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-28T22:00:00Z,26.7572,35.5705,101.33,457.6624,405.167,440.7224,50.5674,205.0335,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T00:00:00Z,26.9235,35.5933,101.3264,430.4799,405.2455,414.3899,24.2975,216.3585,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T02:00:00Z,27.3038,35.579,101.2517,436.9749,404.6882,419.9902,30.9969,232.222,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T04:00:00Z,27.2552,35.5804,101.1617,455.6668,404.4053,437.5979,49.2127,218.2722,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T06:00:00Z,26.946,35.5732,101.0955,447.4337,404.8205,429.6768,40.8913,213.0117,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T08:00:00Z,27.1125,35.599,101.1571,449.799,404.9963,432.0711,43.0338,213.9392,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T10:00:00Z,26.8439,35.5631,101.1976,448.8871,405.0983,431.6122,42.0668,210.9237,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T12:00:00Z,26.9633,35.5882,101.2707,453.1335,405.3034,435.9135,45.9827,202.4001,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T14:00:00Z,26.7962,35.5704,101.1724,457.7546,405.7686,440.0685,49.9429,195.9828,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T16:00:00Z,26.9045,35.566,101.0493,447.7081,405.7877,429.774,40.2994,206.545,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T18:00:00Z,26.847,35.5749,100.9955,454.4525,405.6838,436.0601,46.861,204.8182,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T20:00:00Z,26.7763,35.5674,101.0959,452.7735,405.8436,434.9576,45.1132,205.1506,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-29T22:00:00Z,26.7605,35.5596,101.1719,464.8051,405.684,446.8766,56.8617,201.7727,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T00:00:00Z,27.0074,35.5737,101.1566,447.5616,406.3642,430.013,39.6433,209.5509,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T02:00:00Z,28.006,35.601,101.0131,426.7361,404.6158,408.5349,21.1523,244.6897,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T04:00:00Z,27.6442,35.5678,100.8993,435.0977,404.1108,416.3803,29.7027,224.9931,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T06:00:00Z,27.1025,35.5612,100.7814,457.972,405.4659,438.243,50.2626,208.5863,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T08:00:00Z,27.1356,35.5601,100.7497,455.4499,405.7751,435.6577,47.4893,210.6847,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T10:00:00Z,26.8715,35.5645,100.7943,448.2357,405.7143,429.1885,40.6655,210.6682,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T12:00:00Z,27.6003,35.5952,100.921,430.5143,405.7725,412.1248,23.689,203.7108,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T14:00:00Z,26.7869,35.5829,100.88,444.0013,406.4017,425.5814,36.0539,205.7189,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T16:00:00Z,26.8289,35.5781,100.84,464.6999,406.7349,445.2004,55.57,193.4122,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T18:00:00Z,26.7477,35.5763,100.6502,453.2966,405.7985,433.5039,45.4604,205.1201,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T20:00:00Z,26.7921,35.5601,100.71,457.975,406.4697,438.2067,49.2479,203.9299,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-30T22:00:00Z,26.812,35.5678,100.845,468.5314,405.8448,448.9097,60.1264,207.6841,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T00:00:00Z,26.7308,35.5774,100.8624,448.5827,405.7533,429.9445,41.041,207.8231,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T02:00:00Z,27.2564,35.5785,100.7553,439.0135,404.9093,419.8539,32.5584,217.8842,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T04:00:00Z,27.5774,35.5897,100.6334,429.7482,404.8232,410.1992,23.7527,228.423,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T06:00:00Z,27.0737,35.5781,100.5086,443.7712,405.3622,423.4923,36.6698,219.0508,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T08:00:00Z,26.9637,35.5746,100.5048,449.0467,405.3446,428.6082,41.7101,211.8467,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T10:00:00Z,27.0601,35.5801,100.6079,441.9676,405.662,422.2137,34.6306,210.5678,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T12:00:00Z,26.902,35.5805,100.744,460.3331,406.2918,440.5169,51.661,200.024,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T14:00:00Z,26.7779,35.5623,100.8931,449.5701,406.3691,430.9846,41.4162,204.0637,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T16:00:00Z,26.7953,35.5044,100.6226,450.9065,407.259,431.0533,41.7352,205.7726,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T18:00:00Z,27.0936,35.5467,100.4117,447.9257,405.9553,427.0131,40.0339,205.3944,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T20:00:00Z,26.9048,35.5422,100.5247,453.2632,407.0952,432.7735,44.1048,204.6417,2,2,2,2,2,2,2,2,2
GBRWIS,2017-12-31T22:00:00Z,27.0702,35.5337,100.61,451.3299,406.5196,431.1571,42.8541,205.9357,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T00:00:00Z,26.9133,35.5543,100.6017,456.1036,406.1712,435.8227,47.7497,204.9585,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T02:00:00Z,27.3085,35.5603,100.5114,440.9127,405.597,420.5685,33.6248,221.106,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T04:00:00Z,27.7199,35.5496,100.349,429.9501,404.9269,409.0658,23.8369,225.148,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T06:00:00Z,27.2448,35.5599,100.1762,432.2253,405.3508,410.9163,25.5139,218.7063,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T08:00:00Z,27.0777,35.5522,100.1991,452.5901,405.2988,430.5303,44.9381,208.7334,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T10:00:00Z,27.0037,35.553,100.5555,450.449,405.8596,430.1346,42.5467,206.0522,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T12:00:00Z,26.9644,35.5428,100.59,451.5269,406.3456,431.3518,43.1362,205.0586,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T14:00:00Z,26.7144,35.4237,100.3809,474.3556,405.9931,452.4197,65.2649,188.9285,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T16:00:00Z,26.9171,35.4925,100.2034,456.2127,407.5449,434.1406,46.3204,204.9286,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T18:00:00Z,26.707,35.4736,100.1662,477.435,406.024,454.3588,67.998,193.8202,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T20:00:00Z,26.8307,35.5279,100.3133,463.055,406.3376,441.23,54.0649,202.0118,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-01T22:00:00Z,26.7283,35.5392,100.36,458.1621,407.6967,436.87,48.1322,203.3472,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T00:00:00Z,26.9755,35.5242,100.3886,469.3624,409.7114,447.4526,56.9118,201.0544,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T02:00:00Z,26.8455,35.5238,100.306,453.0202,406.2589,431.6228,44.5918,206.5588,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T04:00:00Z,27.4432,35.536,100.1555,433.5172,406.2739,411.8824,25.8285,228.5615,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T06:00:00Z,27.3117,35.5272,99.9736,440.3975,405.1594,417.7507,33.3809,220.3496,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T08:00:00Z,27.0869,35.5244,99.9155,456.3721,405.7955,432.8496,47.9766,208.6248,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T10:00:00Z,27.2311,35.5251,100.3959,445.3528,407.2865,424.3682,36.3219,208.2949,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T12:00:00Z,27.1483,35.4823,100.27,449.9921,408.9039,428.3076,39.0689,207.6286,2,2,2,2,2,2,2,2,2
GBRWIS,2018-01-02T14:00:00Z,27.0247,35.4947,100.24,458.6781,408.6484,436.5533,47.613,202.6839,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-02T16:00:00Z,26.9352,35.4889,100.14,481.8629,408.6173,458.2326,69.6942,183.4675,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-02T18:00:00Z,27.0394,35.4826,100.1845,474.601,407.5885,451.4358,63.8068,202.1648,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-02T20:00:00Z,27.0229,35.4702,100.3,478.3887,408.572,455.5962,66.5511,197.6718,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-02T22:00:00Z,27.0969,35.4925,100.42,458.1587,415.0908,436.8021,41.1545,204.1048,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T00:00:00Z,27.3516,35.447,100.54,459.1157,417.5735,438.0195,39.6528,205.1879,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T02:00:00Z,26.7227,35.498,100.5031,459.8525,414.834,439.1319,42.9262,203.1361,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T04:00:00Z,27.6396,35.492,100.4312,417.8229,415.2399,397.9333,2.4162,236.1402,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T06:00:00Z,27.422,35.4669,100.3972,448.4682,412.2517,427.1694,34.4626,223.763,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T08:00:00Z,27.4017,35.4712,100.5055,452.1065,411.5558,431.1337,38.6648,212.2789,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T10:00:00Z,27.2242,35.4795,100.6997,453.5938,412.8035,433.5785,38.9266,209.6592,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T12:00:00Z,27.0932,35.4815,100.9193,452.4051,408.3842,433.5357,42.1831,205.9654,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T14:00:00Z,27.2813,35.4633,100.8072,452.9083,408.3523,433.349,42.6021,206.6586,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T16:00:00Z,27.1771,35.4787,100.79,462.3454,407.5828,442.3974,52.4154,201.3427,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T18:00:00Z,27.242,35.4748,100.8576,459.4441,408.0025,439.8659,49.2712,203.0184,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T20:00:00Z,27.1213,35.4783,101.01,470.5619,406.6536,451.3274,61.3067,195.5191,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-03T22:00:00Z,27.0827,35.486,101.1083,462.9072,406.8066,444.4676,53.9061,200.542,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T00:00:00Z,27.1006,35.4925,101.1593,462.4299,406.2084,444.2243,54.0291,203.444,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T02:00:00Z,27.0726,35.4906,101.1541,462.5976,405.7243,444.3878,54.6346,204.7755,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T04:00:00Z,27.2242,35.4871,101.0945,446.4845,406.6169,428.5122,38.1774,219.6371,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T06:00:00Z,27.8662,35.4963,101.0538,423.2937,405.6345,405.5309,16.8764,233.3214,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T08:00:00Z,27.2302,35.4874,101.0959,444.7136,406.166,426.8132,37.0061,214.8834,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T10:00:00Z,27.4636,35.493,101.1817,454.0454,406.4878,435.9377,45.6146,209.474,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T12:00:00Z,27.1902,35.4904,101.22,456.1588,406.6303,438.3899,47.5556,205.4963,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T14:00:00Z,27.1218,35.4933,101.2266,456.5607,406.4785,438.868,48.1573,202.8196,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T16:00:00Z,27.2443,35.4915,101.1045,456.5743,406.2911,438.2222,48.2852,203.277,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T18:00:00Z,27.2521,35.4925,101.2386,455.9887,406.55,438.2531,47.5593,204.0748,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T20:00:00Z,27.1908,35.4893,101.36,457.5838,406.6045,440.3871,49.0863,201.9705,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-04T22:00:00Z,27.0858,35.4956,101.4315,464.168,406.156,447.1472,55.9409,198.9881,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T00:00:00Z,27.0392,35.4967,101.48,463.5345,406.4123,446.8002,55.0765,201.2611,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T02:00:00Z,27.4341,35.4881,101.401,463.8456,406.4803,446.3725,55.2115,203.2653,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T04:00:00Z,27.2061,35.4953,101.3376,457.6738,404.7524,440.3592,50.8878,205.6067,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T06:00:00Z,27.4038,35.4988,101.2586,432.696,404.9333,415.8186,26.7248,224.2849,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T08:00:00Z,27.156,35.4964,101.3407,449.6461,405.5373,432.694,42.3809,213.2394,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T10:00:00Z,27.2318,35.4943,101.4098,452.5865,405.4117,435.7617,45.3366,209.4284,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T12:00:00Z,27.2961,35.4869,101.4152,454.1172,404.7217,437.2004,47.562,206.2173,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T14:00:00Z,27.2091,35.4917,101.4114,456.3264,404.9314,439.3903,49.4605,204.8776,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T16:00:00Z,27.1,35.4906,101.4036,456.5814,404.3174,439.7007,50.3369,199.6575,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T18:00:00Z,27.2126,35.4824,101.4441,456.5756,404.3523,439.7737,50.3247,200.435,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T20:00:00Z,27.2192,35.4789,101.5862,455.4047,404.8198,439.2744,48.8348,201.2092,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-05T22:00:00Z,27.1813,35.4776,101.6617,457.455,404.0732,441.6257,51.5983,202.3755,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T00:00:00Z,27.151,35.4775,101.6462,464.4781,403.7037,448.3632,58.7018,199.3961,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T02:00:00Z,27.1593,35.4783,101.5369,463.2402,404.7729,446.664,56.3464,202.8353,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T04:00:00Z,27.2086,35.4815,101.4407,466.0834,403.3797,448.9195,60.3413,201.9537,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T06:00:00Z,27.4995,35.4892,101.4059,427.1873,404.6395,411.0586,21.6518,218.1179,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T08:00:00Z,27.3457,35.4964,101.5131,429.2244,404.7149,413.6044,23.5827,221.6449,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T10:00:00Z,27.3234,35.4902,101.5965,433.5656,405.1626,418.162,27.4167,212.7968,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T12:00:00Z,27.2479,35.4889,101.61,438.5134,405.1147,423.0586,32.2323,209.8894,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T14:00:00Z,26.9673,35.4793,101.571,448.583,405.6593,432.8531,41.4438,201.5392,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T16:00:00Z,26.959,35.4779,101.4869,449.2662,405.4286,433.1489,42.2912,200.1632,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T18:00:00Z,27.0486,35.4891,101.4903,454.4649,405.3938,438.0957,47.333,197.8738,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T20:00:00Z,27.0416,35.4792,101.5883,453.1898,405.1446,437.308,46.4338,198.8684,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-06T22:00:00Z,27.1099,35.4553,101.6353,453.6445,405.7183,437.8943,46.3507,200.4835,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T00:00:00Z,27.1818,35.4765,101.6353,455.3982,405.7006,439.5218,48.044,201.6776,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T02:00:00Z,27.5102,35.4832,101.531,439.6435,405.2549,423.5747,33.1044,212.7384,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T04:00:00Z,27.4191,35.4747,101.4429,447.7674,405.2495,431.0976,40.8781,208.5799,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T06:00:00Z,27.9327,35.4882,101.3917,404.9454,404.9062,389.2388,0.0104,245.3697,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T08:00:00Z,27.8632,35.5465,101.45,403.6999,405.7686,388.3313,-2.0434,245.2195,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T10:00:00Z,27.0355,35.4958,101.5316,433.7947,405.5952,418.3567,27.1226,209.2948,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T12:00:00Z,27.2506,35.4793,101.569,442.8756,405.3293,427.0862,36.2348,208.5106,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T14:00:00Z,27.2292,35.4769,101.4772,446.953,405.6362,430.6354,39.8672,206.6736,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T16:00:00Z,27.1294,35.4752,101.36,452.9062,405.4469,435.941,45.7338,201.7933,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T18:00:00Z,27.1179,35.4753,101.3793,459.313,405.3961,442.2053,51.9531,200.3277,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T20:00:00Z,26.8921,35.4924,101.53,482.9615,405.5608,465.9036,74.717,188.6456,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-07T22:00:00Z,26.9943,35.4882,101.5976,477.2717,405.7406,460.6345,69.1049,187.4159,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T00:00:00Z,27.322,35.4768,101.5645,456.4116,404.6419,440.0539,49.9208,201.0447,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T02:00:00Z,27.3241,35.4697,101.4702,454.0014,403.8853,437.3081,48.2228,207.4183,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T04:00:00Z,27.7248,35.4943,101.3645,430.2252,404.7334,413.6086,24.4389,238.3378,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T06:00:00Z,27.5317,35.5388,101.3062,436.0049,405.0774,419.0889,29.6981,226.5903,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T08:00:00Z,27.8031,35.5526,101.3936,419.6275,405.1232,403.4727,13.9167,230.5283,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T10:00:00Z,27.4762,35.5833,101.4974,430.8381,405.5402,414.9798,24.3273,214.4686,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T12:00:00Z,27.0974,35.5276,101.5121,433.8945,405.191,418.3168,27.6891,206.2073,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T14:00:00Z,27.2545,35.5299,101.4062,442.6606,405.5379,426.1692,35.7267,208.4186,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T16:00:00Z,27.2559,35.5265,101.3502,447.1637,405.7741,430.2575,39.8805,209.6156,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T18:00:00Z,27.1957,35.5318,101.3486,452.5614,405.7574,435.499,45.0931,205.0287,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T20:00:00Z,27.0107,35.5202,101.45,475.9105,405.8243,458.6165,67.5598,194.4947,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-08T22:00:00Z,26.9135,35.5179,101.51,471.3192,405.7417,454.5602,63.332,193.1697,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T00:00:00Z,27.0104,35.5107,101.4874,455.6169,406.0873,439.2278,47.776,203.3438,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T02:00:00Z,27.2226,35.519,101.37,467.7713,404.3759,450.2081,60.9779,198.7655,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T04:00:00Z,27.2569,35.5226,101.2945,466.9836,404.4324,449.0719,60.1116,204.0676,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T06:00:00Z,27.2347,35.5049,101.2279,451.1808,404.3878,433.6007,44.9403,205.4713,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T08:00:00Z,27.7073,35.5534,101.2697,427.4565,404.9797,410.5651,21.5686,238.6893,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T10:00:00Z,27.4857,35.5396,101.3397,423.8972,405.1474,407.6299,17.9745,219.3415,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T12:00:00Z,27.2379,35.5374,101.3631,437.674,405.399,421.198,30.9973,210.5454,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T14:00:00Z,27.0854,35.5075,101.2686,450.444,405.8579,433.2071,42.8851,203.7846,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T16:00:00Z,27.1426,35.5283,101.17,457.0514,405.6847,439.0675,49.3416,199.9628,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T18:00:00Z,27.1205,35.5242,101.181,455.6964,405.4424,437.8352,48.301,200.7039,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T20:00:00Z,27.0635,35.505,101.33,458.7271,404.9654,441.4694,51.7562,196.8928,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-09T22:00:00Z,26.9521,35.5174,101.444,483.6263,405.936,466.0796,74.9039,183.6011,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-10T00:00:00Z,27.1422,35.5158,101.4403,450.6697,404.8784,434.1322,44.1242,198.4278,2,2,2,2,2,2,2,2,4
GBRWIS,2018-01-10T02:00:00Z,27.3445,35.5222,101.3697,457.7694,405.1976,440.4678,50.5853,203.7536,2,2,2,2,2,2,2,2,4
